# This is the run log of LabScaleImpacts
# Experiment type: HOLSAPPLE1 (1)
# Time step used = 0.0002
# Top of regolith surface = 0.136654
# Impactor launch speed = 6.92
# Columns are (values in code units, d is penetration depth):
# [t]    [v_y]    [d]    [x]    [y]    [z]

0.157802    -0.045473    -0.037846    +0.011567    +0.113108    +0.004237
0.158002    -0.045101    -0.037855    +0.011579    +0.113099    +0.004238
0.158202    -0.044929    -0.037864    +0.011591    +0.113090    +0.004238
0.158402    -0.044818    -0.037873    +0.011602    +0.113081    +0.004239
0.158602    -0.044892    -0.037882    +0.011614    +0.113072    +0.004240
0.158802    -0.044970    -0.037891    +0.011626    +0.113063    +0.004240
0.159002    -0.045047    -0.037900    +0.011637    +0.113054    +0.004241
0.159202    -0.045125    -0.037909    +0.011649    +0.113045    +0.004241
0.159402    -0.045266    -0.037918    +0.011661    +0.113036    +0.004242
0.159602    -0.045416    -0.037927    +0.011673    +0.113027    +0.004242
0.159802    -0.045607    -0.037936    +0.011684    +0.113018    +0.004243
0.160002    -0.045883    -0.037945    +0.011696    +0.113009    +0.004243
0.160202    -0.046033    -0.037955    +0.011708    +0.112999    +0.004244
0.160402    -0.046182    -0.037964    +0.011720    +0.112990    +0.004244
0.160602    -0.045191    -0.037973    +0.011731    +0.112981    +0.004245
0.160802    -0.043655    -0.037982    +0.011742    +0.112972    +0.004245
0.161002    -0.042390    -0.037990    +0.011752    +0.112964    +0.004245
0.161202    -0.041150    -0.037998    +0.011762    +0.112956    +0.004245
0.161402    -0.040183    -0.038006    +0.011772    +0.112948    +0.004245
0.161602    -0.039507    -0.038014    +0.011782    +0.112940    +0.004245
0.161802    -0.038854    -0.038022    +0.011791    +0.112932    +0.004245
0.162002    -0.038065    -0.038030    +0.011800    +0.112924    +0.004244
0.162202    -0.037109    -0.038037    +0.011809    +0.112917    +0.004244
0.162402    -0.035990    -0.038044    +0.011818    +0.112910    +0.004243
0.162602    -0.034640    -0.038051    +0.011826    +0.112903    +0.004243
0.162802    -0.033348    -0.038058    +0.011834    +0.112896    +0.004242
0.163002    -0.032211    -0.038064    +0.011841    +0.112890    +0.004241
0.163202    -0.031254    -0.038071    +0.011849    +0.112883    +0.004240
0.163402    -0.030531    -0.038077    +0.011856    +0.112877    +0.004239
0.163602    -0.029991    -0.038083    +0.011863    +0.112871    +0.004238
0.163802    -0.029612    -0.038089    +0.011870    +0.112865    +0.004237
0.164002    -0.029252    -0.038094    +0.011877    +0.112860    +0.004236
0.164202    -0.028648    -0.038100    +0.011884    +0.112854    +0.004235
0.164402    -0.028147    -0.038106    +0.011891    +0.112848    +0.004234
0.164602    -0.028146    -0.038111    +0.011899    +0.112843    +0.004233
0.164802    -0.028141    -0.038117    +0.011906    +0.112837    +0.004232
0.165002    -0.028232    -0.038123    +0.011913    +0.112831    +0.004231
0.165202    -0.028118    -0.038128    +0.011920    +0.112826    +0.004230
0.165402    -0.027770    -0.038134    +0.011926    +0.112820    +0.004229
0.165602    -0.027527    -0.038139    +0.011933    +0.112815    +0.004227
0.165802    -0.027161    -0.038145    +0.011939    +0.112809    +0.004226
0.166002    -0.026754    -0.038150    +0.011946    +0.112804    +0.004225
0.166202    -0.026328    -0.038155    +0.011952    +0.112799    +0.004223
0.166402    -0.026029    -0.038161    +0.011958    +0.112793    +0.004221
0.166602    -0.025863    -0.038166    +0.011964    +0.112788    +0.004220
0.166802    -0.025871    -0.038171    +0.011970    +0.112783    +0.004218
0.167002    -0.025892    -0.038176    +0.011975    +0.112778    +0.004216
0.167202    -0.025739    -0.038181    +0.011981    +0.112773    +0.004215
0.167402    -0.025618    -0.038186    +0.011987    +0.112768    +0.004213
0.167602    -0.025549    -0.038192    +0.011992    +0.112762    +0.004211
0.167802    -0.025558    -0.038197    +0.011998    +0.112757    +0.004209
0.168002    -0.025528    -0.038202    +0.012004    +0.112752    +0.004207
0.168202    -0.025429    -0.038207    +0.012009    +0.112747    +0.004206
0.168402    -0.025401    -0.038212    +0.012015    +0.112742    +0.004204
0.168602    -0.025382    -0.038217    +0.012020    +0.112737    +0.004202
0.168802    -0.025458    -0.038222    +0.012026    +0.112732    +0.004200
0.169002    -0.025477    -0.038227    +0.012031    +0.112727    +0.004198
0.169202    -0.025497    -0.038232    +0.012037    +0.112722    +0.004197
0.169402    -0.025565    -0.038237    +0.012042    +0.112717    +0.004195
0.169602    -0.025658    -0.038243    +0.012047    +0.112711    +0.004193
0.169802    -0.025768    -0.038248    +0.012053    +0.112706    +0.004192
0.170002    -0.025896    -0.038253    +0.012058    +0.112701    +0.004190
0.170202    -0.026000    -0.038258    +0.012064    +0.112696    +0.004188
0.170402    -0.026103    -0.038263    +0.012069    +0.112691    +0.004186
0.170602    -0.026237    -0.038269    +0.012074    +0.112685    +0.004184
0.170802    -0.026359    -0.038274    +0.012080    +0.112680    +0.004183
0.171002    -0.026434    -0.038279    +0.012085    +0.112675    +0.004181
0.171202    -0.026544    -0.038284    +0.012091    +0.112670    +0.004179
0.171402    -0.026603    -0.038290    +0.012096    +0.112664    +0.004177
0.171602    -0.026506    -0.038295    +0.012101    +0.112659    +0.004175
0.171802    -0.026447    -0.038300    +0.012107    +0.112654    +0.004173
0.172002    -0.026528    -0.038306    +0.012112    +0.112648    +0.004171
0.172202    -0.026698    -0.038311    +0.012117    +0.112643    +0.004169
0.172402    -0.026882    -0.038316    +0.012122    +0.112638    +0.004168
0.172602    -0.026882    -0.038322    +0.012128    +0.112632    +0.004166
0.172802    -0.026893    -0.038327    +0.012133    +0.112627    +0.004164
0.173002    -0.027170    -0.038333    +0.012138    +0.112621    +0.004162
0.173202    -0.027559    -0.038338    +0.012143    +0.112616    +0.004160
0.173402    -0.027937    -0.038344    +0.012149    +0.112610    +0.004158
0.173602    -0.028195    -0.038349    +0.012154    +0.112605    +0.004156
0.173802    -0.028389    -0.038355    +0.012159    +0.112599    +0.004154
0.174002    -0.028578    -0.038361    +0.012164    +0.112593    +0.004152
0.174202    -0.028631    -0.038366    +0.012169    +0.112588    +0.004150
0.174402    -0.028647    -0.038372    +0.012174    +0.112582    +0.004148
0.174602    -0.028498    -0.038378    +0.012180    +0.112576    +0.004147
0.174802    -0.028263    -0.038384    +0.012185    +0.112570    +0.004145
0.175002    -0.027989    -0.038389    +0.012190    +0.112565    +0.004143
0.175202    -0.027981    -0.038395    +0.012195    +0.112559    +0.004141
0.175402    -0.028191    -0.038400    +0.012200    +0.112554    +0.004140
0.175602    -0.028397    -0.038406    +0.012205    +0.112548    +0.004138
0.175802    -0.028091    -0.038412    +0.012210    +0.112542    +0.004136
0.176002    -0.026593    -0.038417    +0.012215    +0.112537    +0.004134
0.176202    -0.024944    -0.038422    +0.012220    +0.112532    +0.004133
0.176402    -0.023487    -0.038427    +0.012224    +0.112527    +0.004131
0.176602    -0.022270    -0.038431    +0.012229    +0.112523    +0.004128
0.176802    -0.021249    -0.038435    +0.012234    +0.112519    +0.004126
0.177002    -0.020534    -0.038440    +0.012238    +0.112514    +0.004124
0.177202    -0.019662    -0.038443    +0.012243    +0.112511    +0.004122
0.177402    -0.018968    -0.038447    +0.012247    +0.112507    +0.004119
0.177602    -0.018515    -0.038451    +0.012251    +0.112503    +0.004117
0.177802    -0.018123    -0.038455    +0.012255    +0.112499    +0.004114
0.178002    -0.018087    -0.038458    +0.012260    +0.112496    +0.004112
0.178202    -0.017920    -0.038462    +0.012264    +0.112492    +0.004109
0.178402    -0.017832    -0.038465    +0.012268    +0.112489    +0.004106
0.178602    -0.017832    -0.038469    +0.012272    +0.112485    +0.004104
0.178802    -0.017992    -0.038472    +0.012275    +0.112482    +0.004101
0.179002    -0.018169    -0.038476    +0.012279    +0.112478    +0.004099
0.179202    -0.018400    -0.038480    +0.012283    +0.112474    +0.004096
0.179402    -0.018725    -0.038483    +0.012287    +0.112471    +0.004094
0.179602    -0.018904    -0.038487    +0.012290    +0.112467    +0.004091
0.179802    -0.018982    -0.038491    +0.012294    +0.112463    +0.004089
0.180002    -0.018991    -0.038495    +0.012298    +0.112459    +0.004086
0.180202    -0.019012    -0.038499    +0.012301    +0.112455    +0.004084
0.180402    -0.019005    -0.038502    +0.012305    +0.112452    +0.004081
0.180602    -0.018983    -0.038506    +0.012308    +0.112448    +0.004079
0.180802    -0.018914    -0.038510    +0.012311    +0.112444    +0.004076
0.181002    -0.018890    -0.038514    +0.012314    +0.112440    +0.004074
0.181202    -0.018896    -0.038518    +0.012317    +0.112436    +0.004071
0.181402    -0.018815    -0.038521    +0.012321    +0.112433    +0.004069
0.181602    -0.018685    -0.038525    +0.012324    +0.112429    +0.004066
0.181802    -0.018665    -0.038529    +0.012327    +0.112425    +0.004064
0.182002    -0.018497    -0.038532    +0.012330    +0.112422    +0.004062
0.182202    -0.018232    -0.038536    +0.012333    +0.112418    +0.004059
0.182402    -0.018141    -0.038540    +0.012336    +0.112414    +0.004057
0.182602    -0.018051    -0.038543    +0.012339    +0.112411    +0.004055
0.182802    -0.018010    -0.038547    +0.012342    +0.112407    +0.004052
0.183002    -0.018134    -0.038551    +0.012345    +0.112403    +0.004050
0.183202    -0.018225    -0.038554    +0.012347    +0.112400    +0.004048
0.183402    -0.018283    -0.038558    +0.012350    +0.112396    +0.004045
0.183602    -0.018297    -0.038562    +0.012353    +0.112392    +0.004043
0.183802    -0.018227    -0.038565    +0.012356    +0.112389    +0.004040
0.184002    -0.018229    -0.038569    +0.012358    +0.112385    +0.004038
0.184202    -0.018259    -0.038572    +0.012361    +0.112382    +0.004036
0.184402    -0.018296    -0.038576    +0.012364    +0.112378    +0.004033
0.184602    -0.018416    -0.038580    +0.012366    +0.112374    +0.004031
0.184802    -0.018597    -0.038584    +0.012369    +0.112370    +0.004028
0.185002    -0.018719    -0.038587    +0.012372    +0.112367    +0.004026
0.185202    -0.018665    -0.038591    +0.012375    +0.112363    +0.004024
0.185402    -0.018659    -0.038595    +0.012377    +0.112359    +0.004021
0.185602    -0.018641    -0.038598    +0.012380    +0.112356    +0.004019
0.185802    -0.018666    -0.038602    +0.012383    +0.112352    +0.004016
0.186002    -0.018697    -0.038606    +0.012385    +0.112348    +0.004014
0.186202    -0.018697    -0.038610    +0.012388    +0.112344    +0.004011
0.186402    -0.018652    -0.038613    +0.012390    +0.112341    +0.004008
0.186602    -0.018644    -0.038617    +0.012393    +0.112337    +0.004006
0.186802    -0.018652    -0.038621    +0.012395    +0.112333    +0.004003
0.187002    -0.018617    -0.038625    +0.012398    +0.112329    +0.004000
0.187202    -0.018567    -0.038628    +0.012400    +0.112326    +0.003998
0.187402    -0.018529    -0.038632    +0.012402    +0.112322    +0.003995
0.187602    -0.018524    -0.038636    +0.012405    +0.112318    +0.003992
0.187802    -0.018515    -0.038639    +0.012407    +0.112315    +0.003990
0.188002    -0.018611    -0.038643    +0.012410    +0.112311    +0.003987
0.188202    -0.018742    -0.038647    +0.012412    +0.112307    +0.003985
0.188402    -0.018905    -0.038651    +0.012415    +0.112303    +0.003982
0.188602    -0.019012    -0.038654    +0.012417    +0.112300    +0.003979
0.188802    -0.019007    -0.038658    +0.012420    +0.112296    +0.003977
0.189002    -0.018945    -0.038662    +0.012422    +0.112292    +0.003974
0.189202    -0.018933    -0.038666    +0.012424    +0.112288    +0.003971
0.189402    -0.018846    -0.038670    +0.012427    +0.112284    +0.003969
0.189602    -0.018796    -0.038673    +0.012429    +0.112281    +0.003966
0.189802    -0.018781    -0.038677    +0.012432    +0.112277    +0.003964
0.190002    -0.018800    -0.038681    +0.012434    +0.112273    +0.003961
0.190202    -0.018970    -0.038685    +0.012436    +0.112269    +0.003958
0.190402    -0.019057    -0.038689    +0.012438    +0.112265    +0.003956
0.190602    -0.019114    -0.038692    +0.012440    +0.112262    +0.003953
0.190802    -0.019317    -0.038696    +0.012443    +0.112258    +0.003951
0.191002    -0.019544    -0.038700    +0.012445    +0.112254    +0.003948
0.191202    -0.019647    -0.038704    +0.012447    +0.112250    +0.003946
0.191402    -0.019721    -0.038708    +0.012449    +0.112246    +0.003943
0.191602    -0.019778    -0.038712    +0.012451    +0.112242    +0.003941
0.191802    -0.019828    -0.038716    +0.012453    +0.112238    +0.003938
0.192002    -0.019749    -0.038720    +0.012455    +0.112234    +0.003936
0.192202    -0.019112    -0.038724    +0.012457    +0.112230    +0.003933
0.192402    -0.018390    -0.038727    +0.012459    +0.112227    +0.003931
0.192602    -0.017836    -0.038731    +0.012461    +0.112223    +0.003929
0.192802    -0.017285    -0.038734    +0.012463    +0.112220    +0.003927
0.193002    -0.016694    -0.038738    +0.012464    +0.112216    +0.003924
0.193202    -0.016182    -0.038741    +0.012466    +0.112213    +0.003922
0.193402    -0.015711    -0.038744    +0.012467    +0.112210    +0.003920
0.193602    -0.015119    -0.038747    +0.012469    +0.112207    +0.003918
0.193802    -0.014583    -0.038750    +0.012470    +0.112204    +0.003916
0.194002    -0.014583    -0.038753    +0.012471    +0.112201    +0.003914
0.194202    -0.014285    -0.038756    +0.012472    +0.112198    +0.003912
0.194402    -0.014131    -0.038758    +0.012473    +0.112196    +0.003910
0.194602    -0.014074    -0.038761    +0.012474    +0.112193    +0.003908
0.194802    -0.014069    -0.038764    +0.012475    +0.112190    +0.003906
0.195002    -0.014182    -0.038767    +0.012476    +0.112187    +0.003904
0.195202    -0.014297    -0.038770    +0.012477    +0.112184    +0.003902
0.195402    -0.014458    -0.038773    +0.012478    +0.112181    +0.003900
0.195602    -0.014469    -0.038776    +0.012479    +0.112178    +0.003898
0.195802    -0.014403    -0.038778    +0.012480    +0.112176    +0.003896
0.196002    -0.014290    -0.038781    +0.012481    +0.112173    +0.003894
0.196202    -0.014139    -0.038784    +0.012481    +0.112170    +0.003892
0.196402    -0.013887    -0.038787    +0.012482    +0.112167    +0.003890
0.196602    -0.013207    -0.038790    +0.012483    +0.112164    +0.003888
0.196802    -0.012422    -0.038792    +0.012484    +0.112162    +0.003887
0.197002    -0.011764    -0.038794    +0.012485    +0.112160    +0.003885
0.197202    -0.011309    -0.038797    +0.012486    +0.112157    +0.003884
0.197402    -0.010838    -0.038799    +0.012487    +0.112155    +0.003882
0.197602    -0.010135    -0.038801    +0.012488    +0.112153    +0.003881
0.197802    -0.009724    -0.038803    +0.012489    +0.112151    +0.003880
0.198002    -0.009574    -0.038805    +0.012490    +0.112149    +0.003878
0.198202    -0.009763    -0.038807    +0.012491    +0.112147    +0.003877
0.198402    -0.010024    -0.038809    +0.012493    +0.112145    +0.003876
0.198602    -0.010642    -0.038811    +0.012494    +0.112143    +0.003874
0.198802    -0.011339    -0.038813    +0.012495    +0.112141    +0.003873
0.199002    -0.011585    -0.038815    +0.012496    +0.112139    +0.003872
0.199202    -0.011721    -0.038818    +0.012498    +0.112136    +0.003871
0.199402    -0.011814    -0.038820    +0.012499    +0.112134    +0.003870
0.199602    -0.011802    -0.038822    +0.012501    +0.112132    +0.003869
0.199802    -0.011738    -0.038825    +0.012502    +0.112129    +0.003868
0.200002    -0.011699    -0.038827    +0.012504    +0.112127    +0.003867
0.200202    -0.011673    -0.038829    +0.012505    +0.112125    +0.003865
0.200402    -0.011811    -0.038832    +0.012507    +0.112122    +0.003864
0.200602    -0.012040    -0.038834    +0.012508    +0.112120    +0.003863
0.200802    -0.012187    -0.038837    +0.012510    +0.112117    +0.003862
0.201002    -0.012302    -0.038839    +0.012511    +0.112115    +0.003861
0.201202    -0.012327    -0.038842    +0.012513    +0.112112    +0.003860
0.201402    -0.012250    -0.038844    +0.012514    +0.112110    +0.003858
0.201602    -0.012342    -0.038846    +0.012516    +0.112108    +0.003857
0.201802    -0.012425    -0.038849    +0.012517    +0.112105    +0.003856
0.202002    -0.012438    -0.038851    +0.012518    +0.112103    +0.003855
0.202202    -0.012393    -0.038854    +0.012520    +0.112100    +0.003854
0.202402    -0.012443    -0.038856    +0.012521    +0.112098    +0.003853
0.202602    -0.012392    -0.038859    +0.012522    +0.112095    +0.003851
0.202802    -0.012467    -0.038861    +0.012524    +0.112093    +0.003850
0.203002    -0.012526    -0.038864    +0.012525    +0.112090    +0.003849
0.203202    -0.012704    -0.038866    +0.012526    +0.112088    +0.003848
0.203402    -0.012850    -0.038869    +0.012528    +0.112085    +0.003847
0.203602    -0.013013    -0.038872    +0.012529    +0.112082    +0.003846
0.203802    -0.013171    -0.038874    +0.012530    +0.112080    +0.003844
0.204002    -0.013410    -0.038877    +0.012532    +0.112077    +0.003843
0.204202    -0.013592    -0.038880    +0.012533    +0.112074    +0.003842
0.204402    -0.013833    -0.038882    +0.012534    +0.112072    +0.003841
0.204602    -0.014103    -0.038885    +0.012536    +0.112069    +0.003839
0.204802    -0.014421    -0.038888    +0.012537    +0.112066    +0.003838
0.205002    -0.014426    -0.038891    +0.012538    +0.112063    +0.003837
0.205202    -0.014391    -0.038894    +0.012540    +0.112060    +0.003835
0.205402    -0.014339    -0.038897    +0.012541    +0.112057    +0.003834
0.205602    -0.014262    -0.038900    +0.012542    +0.112054    +0.003832
0.205802    -0.014194    -0.038902    +0.012543    +0.112052    +0.003831
0.206002    -0.014109    -0.038905    +0.012544    +0.112049    +0.003829
0.206202    -0.013729    -0.038908    +0.012545    +0.112046    +0.003828
0.206402    -0.013435    -0.038911    +0.012546    +0.112043    +0.003826
0.206602    -0.013192    -0.038913    +0.012547    +0.112041    +0.003825
0.206802    -0.012815    -0.038916    +0.012548    +0.112038    +0.003823
0.207002    -0.012530    -0.038918    +0.012549    +0.112036    +0.003822
0.207202    -0.012830    -0.038921    +0.012550    +0.112033    +0.003820
0.207402    -0.012910    -0.038924    +0.012551    +0.112030    +0.003819
0.207602    -0.012860    -0.038926    +0.012552    +0.112028    +0.003818
0.207802    -0.013138    -0.038929    +0.012553    +0.112025    +0.003816
0.208002    -0.013215    -0.038931    +0.012554    +0.112023    +0.003815
0.208202    -0.013285    -0.038934    +0.012555    +0.112020    +0.003813
0.208402    -0.013632    -0.038937    +0.012556    +0.112017    +0.003812
0.208602    -0.013737    -0.038940    +0.012557    +0.112014    +0.003811
0.208802    -0.013962    -0.038942    +0.012558    +0.112012    +0.003809
0.209002    -0.014215    -0.038945    +0.012559    +0.112009    +0.003808
0.209202    -0.014346    -0.038948    +0.012560    +0.112006    +0.003807
0.209402    -0.014415    -0.038951    +0.012560    +0.112003    +0.003805
0.209602    -0.014541    -0.038954    +0.012562    +0.112000    +0.003804
0.209802    -0.014643    -0.038957    +0.012563    +0.111997    +0.003802
0.210002    -0.014781    -0.038960    +0.012564    +0.111994    +0.003801
0.210202    -0.014815    -0.038963    +0.012565    +0.111991    +0.003800
0.210402    -0.014829    -0.038966    +0.012566    +0.111988    +0.003798
0.210602    -0.014981    -0.038969    +0.012567    +0.111985    +0.003797
0.210802    -0.015013    -0.038972    +0.012569    +0.111982    +0.003796
0.211002    -0.015050    -0.038975    +0.012570    +0.111979    +0.003795
0.211202    -0.015105    -0.038978    +0.012571    +0.111976    +0.003793
0.211402    -0.014861    -0.038981    +0.012573    +0.111973    +0.003792
0.211602    -0.014741    -0.038984    +0.012574    +0.111970    +0.003791
0.211802    -0.014741    -0.038987    +0.012575    +0.111967    +0.003790
0.212002    -0.014745    -0.038990    +0.012576    +0.111964    +0.003789
0.212202    -0.014711    -0.038993    +0.012578    +0.111961    +0.003787
0.212402    -0.014706    -0.038995    +0.012579    +0.111959    +0.003786
0.212602    -0.014676    -0.038998    +0.012580    +0.111956    +0.003785
0.212802    -0.014701    -0.039001    +0.012581    +0.111953    +0.003783
0.213002    -0.014761    -0.039004    +0.012583    +0.111950    +0.003782
0.213202    -0.014844    -0.039007    +0.012584    +0.111947    +0.003781
0.213402    -0.014925    -0.039010    +0.012585    +0.111944    +0.003779
0.213602    -0.015014    -0.039013    +0.012587    +0.111941    +0.003778
0.213802    -0.015169    -0.039016    +0.012588    +0.111938    +0.003777
0.214002    -0.015284    -0.039019    +0.012590    +0.111935    +0.003776
0.214202    -0.015446    -0.039022    +0.012591    +0.111932    +0.003774
0.214402    -0.015737    -0.039026    +0.012592    +0.111928    +0.003773
0.214602    -0.015991    -0.039029    +0.012594    +0.111925    +0.003772
0.214802    -0.016029    -0.039032    +0.012595    +0.111922    +0.003770
0.215002    -0.016082    -0.039035    +0.012596    +0.111919    +0.003769
0.215202    -0.016127    -0.039038    +0.012598    +0.111916    +0.003768
0.215402    -0.016105    -0.039042    +0.012599    +0.111912    +0.003766
0.215603    -0.016105    -0.039045    +0.012600    +0.111909    +0.003765
0.215803    -0.016171    -0.039048    +0.012601    +0.111906    +0.003764
0.216003    -0.016137    -0.039051    +0.012603    +0.111903    +0.003762
0.216203    -0.016192    -0.039055    +0.012604    +0.111899    +0.003761
0.216403    -0.016267    -0.039058    +0.012605    +0.111896    +0.003760
0.216603    -0.016145    -0.039061    +0.012606    +0.111893    +0.003758
0.216803    -0.016094    -0.039064    +0.012608    +0.111890    +0.003757
0.217003    -0.016063    -0.039067    +0.012609    +0.111887    +0.003755
0.217203    -0.016056    -0.039071    +0.012611    +0.111883    +0.003753
0.217403    -0.016099    -0.039074    +0.012612    +0.111880    +0.003752
0.217603    -0.016189    -0.039077    +0.012614    +0.111877    +0.003750
0.217803    -0.016225    -0.039080    +0.012615    +0.111874    +0.003748
0.218003    -0.016201    -0.039084    +0.012617    +0.111870    +0.003747
0.218203    -0.016335    -0.039087    +0.012618    +0.111867    +0.003745
0.218403    -0.016499    -0.039090    +0.012620    +0.111864    +0.003743
0.218603    -0.016566    -0.039093    +0.012621    +0.111861    +0.003742
0.218803    -0.016552    -0.039097    +0.012623    +0.111857    +0.003740
0.219003    -0.016642    -0.039100    +0.012625    +0.111854    +0.003738
0.219203    -0.016706    -0.039103    +0.012627    +0.111851    +0.003736
0.219403    -0.016753    -0.039107    +0.012628    +0.111847    +0.003734
0.219603    -0.016867    -0.039110    +0.012630    +0.111844    +0.003733
0.219803    -0.016895    -0.039114    +0.012632    +0.111840    +0.003731
0.220003    -0.016860    -0.039117    +0.012634    +0.111837    +0.003729
0.220203    -0.016854    -0.039120    +0.012636    +0.111834    +0.003727
0.220403    -0.016755    -0.039124    +0.012638    +0.111830    +0.003725
0.220603    -0.016770    -0.039127    +0.012640    +0.111827    +0.003723
0.220803    -0.016712    -0.039130    +0.012641    +0.111824    +0.003721
0.221003    -0.016776    -0.039134    +0.012643    +0.111820    +0.003718
0.221203    -0.016921    -0.039137    +0.012645    +0.111817    +0.003716
0.221403    -0.017080    -0.039141    +0.012647    +0.111813    +0.003714
0.221603    -0.017179    -0.039144    +0.012649    +0.111810    +0.003712
0.221803    -0.017347    -0.039147    +0.012651    +0.111807    +0.003710
0.222003    -0.017398    -0.039151    +0.012653    +0.111803    +0.003708
0.222203    -0.017414    -0.039154    +0.012654    +0.111800    +0.003706
0.222403    -0.017372    -0.039158    +0.012656    +0.111796    +0.003704
0.222603    -0.017535    -0.039161    +0.012658    +0.111793    +0.003702
0.222803    -0.017719    -0.039165    +0.012660    +0.111789    +0.003700
0.223003    -0.017972    -0.039168    +0.012662    +0.111786    +0.003698
0.223203    -0.018321    -0.039172    +0.012663    +0.111782    +0.003696
0.223403    -0.018603    -0.039176    +0.012665    +0.111778    +0.003694
0.223603    -0.018871    -0.039180    +0.012667    +0.111774    +0.003692
0.223803    -0.019092    -0.039183    +0.012669    +0.111771    +0.003690
0.224003    -0.019240    -0.039187    +0.012670    +0.111767    +0.003688
0.224203    -0.019316    -0.039191    +0.012672    +0.111763    +0.003686
0.224403    -0.019313    -0.039195    +0.012674    +0.111759    +0.003684
0.224603    -0.019268    -0.039199    +0.012676    +0.111755    +0.003682
0.224803    -0.019284    -0.039203    +0.012677    +0.111751    +0.003680
0.225003    -0.019175    -0.039207    +0.012679    +0.111747    +0.003677
0.225203    -0.019143    -0.039210    +0.012681    +0.111744    +0.003675
0.225403    -0.019310    -0.039214    +0.012683    +0.111740    +0.003673
0.225603    -0.019568    -0.039218    +0.012684    +0.111736    +0.003671
0.225803    -0.019930    -0.039222    +0.012686    +0.111732    +0.003669
0.226003    -0.020241    -0.039226    +0.012688    +0.111728    +0.003667
0.226203    -0.020294    -0.039230    +0.012689    +0.111724    +0.003664
0.226403    -0.020436    -0.039234    +0.012691    +0.111720    +0.003662
0.226603    -0.020578    -0.039238    +0.012692    +0.111716    +0.003660
0.226803    -0.020730    -0.039243    +0.012694    +0.111711    +0.003658
0.227003    -0.020868    -0.039247    +0.012695    +0.111707    +0.003655
0.227203    -0.020921    -0.039251    +0.012697    +0.111703    +0.003653
0.227403    -0.020906    -0.039255    +0.012699    +0.111699    +0.003651
0.227603    -0.020777    -0.039259    +0.012700    +0.111695    +0.003649
0.227803    -0.020679    -0.039263    +0.012702    +0.111691    +0.003647
0.228003    -0.020621    -0.039268    +0.012703    +0.111686    +0.003644
0.228203    -0.020554    -0.039272    +0.012705    +0.111682    +0.003642
0.228403    -0.020431    -0.039276    +0.012707    +0.111678    +0.003640
0.228603    -0.020392    -0.039280    +0.012708    +0.111674    +0.003638
0.228803    -0.020396    -0.039284    +0.012710    +0.111670    +0.003636
0.229003    -0.020515    -0.039288    +0.012711    +0.111666    +0.003634
0.229203    -0.020694    -0.039292    +0.012713    +0.111662    +0.003631
0.229403    -0.020831    -0.039296    +0.012714    +0.111658    +0.003629
0.229603    -0.020931    -0.039301    +0.012716    +0.111653    +0.003627
0.229803    -0.020965    -0.039305    +0.012717    +0.111649    +0.003625
0.230003    -0.021101    -0.039309    +0.012719    +0.111645    +0.003623
0.230203    -0.021211    -0.039313    +0.012721    +0.111641    +0.003621
0.230403    -0.021310    -0.039317    +0.012722    +0.111637    +0.003619
0.230603    -0.021386    -0.039322    +0.012724    +0.111632    +0.003616
0.230803    -0.021489    -0.039326    +0.012725    +0.111628    +0.003614
0.231003    -0.021527    -0.039330    +0.012727    +0.111624    +0.003612
0.231203    -0.021556    -0.039335    +0.012729    +0.111619    +0.003610
0.231403    -0.021542    -0.039339    +0.012730    +0.111615    +0.003608
0.231603    -0.021490    -0.039343    +0.012732    +0.111611    +0.003606
0.231803    -0.021637    -0.039348    +0.012733    +0.111606    +0.003603
0.232003    -0.021613    -0.039352    +0.012735    +0.111602    +0.003601
0.232203    -0.021800    -0.039356    +0.012737    +0.111598    +0.003599
0.232403    -0.021793    -0.039361    +0.012738    +0.111593    +0.003597
0.232603    -0.021845    -0.039365    +0.012740    +0.111589    +0.003595
0.232803    -0.021755    -0.039369    +0.012741    +0.111585    +0.003593
0.233003    -0.021733    -0.039374    +0.012743    +0.111580    +0.003591
0.233203    -0.021657    -0.039378    +0.012744    +0.111576    +0.003589
0.233403    -0.021598    -0.039382    +0.012746    +0.111572    +0.003586
0.233603    -0.021469    -0.039387    +0.012748    +0.111567    +0.003584
0.233803    -0.021379    -0.039391    +0.012749    +0.111563    +0.003582
0.234003    -0.021283    -0.039395    +0.012751    +0.111559    +0.003580
0.234203    -0.021316    -0.039399    +0.012752    +0.111555    +0.003578
0.234403    -0.021395    -0.039404    +0.012754    +0.111550    +0.003576
0.234603    -0.021471    -0.039408    +0.012755    +0.111546    +0.003574
0.234803    -0.021474    -0.039412    +0.012757    +0.111542    +0.003572
0.235003    -0.021352    -0.039417    +0.012758    +0.111537    +0.003569
0.235203    -0.021286    -0.039421    +0.012759    +0.111533    +0.003567
0.235403    -0.021329    -0.039425    +0.012761    +0.111529    +0.003565
0.235603    -0.021364    -0.039429    +0.012762    +0.111525    +0.003563
0.235803    -0.021346    -0.039434    +0.012763    +0.111520    +0.003561
0.236003    -0.021414    -0.039438    +0.012765    +0.111516    +0.003559
0.236203    -0.021461    -0.039442    +0.012766    +0.111512    +0.003556
0.236403    -0.021552    -0.039447    +0.012767    +0.111507    +0.003554
0.236603    -0.021628    -0.039451    +0.012769    +0.111503    +0.003552
0.236803    -0.021755    -0.039455    +0.012770    +0.111499    +0.003550
